Day,country,cases,rate,pop,infection_rate
200209,Indonesia,0,0.0,267663435.0,0.0
200210,Indonesia,0,0.0,267663435.0,0.0
200211,Indonesia,0,0.0,267663435.0,0.0
200212,Indonesia,0,0.0,267663435.0,0.0
200213,Indonesia,0,0.0,267663435.0,0.0
200214,Indonesia,0,0.0,267663435.0,0.0
200215,Indonesia,0,0.0,267663435.0,0.0
200216,Indonesia,0,0.0,267663435.0,0.0
200217,Indonesia,0,0.0,267663435.0,0.0
200218,Indonesia,0,0.0,267663435.0,0.0
200219,Indonesia,0,0.0,267663435.0,0.0
200220,Indonesia,0,0.0,267663435.0,0.0
200221,Indonesia,0,0.0,267663435.0,0.0
200222,Indonesia,0,0.0,267663435.0,0.0
200223,Indonesia,0,0.0,267663435.0,0.0
200224,Indonesia,0,0.0,267663435.0,0.0
200225,Indonesia,0,0.0,267663435.0,0.0
200226,Indonesia,0,0.0,267663435.0,0.0
200227,Indonesia,0,0.0,267663435.0,0.0
200228,Indonesia,0,0.0,267663435.0,0.0
200229,Indonesia,0,0.0,267663435.0,0.0
200301,Indonesia,0,0.0,267663435.0,0.0
200302,Indonesia,2,0.0,267663435.0,0.0007472070288569673
200303,Indonesia,2,0.0,267663435.0,0.0007472070288569673
200304,Indonesia,2,0.0,267663435.0,0.0007472070288569673
200305,Indonesia,2,100.0,267663435.0,0.0007472070288569673
200306,Indonesia,4,0.0,267663435.0,0.0014944140577139347
200307,Indonesia,4,50.0,267663435.0,0.0014944140577139347
200308,Indonesia,6,216.66666666666669,267663435.0,0.002241621086570902
200309,Indonesia,19,42.10526315789474,267663435.0,0.00709846677414119
200310,Indonesia,27,25.925925925925924,267663435.0,0.01008729488956906
200311,Indonesia,34,0.0,267663435.0,0.012702519490568444
200312,Indonesia,34,102.94117647058823,267663435.0,0.012702519490568444
200313,Indonesia,69,39.13043478260869,267663435.0,0.025778642495565374
200314,Indonesia,96,21.875,267663435.0,0.03586593738513443
200315,Indonesia,117,14.529914529914535,267663435.0,0.04371161118813259
200316,Indonesia,134,28.358208955223887,267663435.0,0.05006287093341681
200317,Indonesia,172,31.976744186046517,267663435.0,0.06425980448169918
200318,Indonesia,227,0.0,267663435.0,0.08480799777526579
200122,Iran,0,0.0,81800269.0,0.0
200123,Iran,0,0.0,81800269.0,0.0
200124,Iran,0,0.0,81800269.0,0.0
200125,Iran,0,0.0,81800269.0,0.0
200126,Iran,0,0.0,81800269.0,0.0
200127,Iran,0,0.0,81800269.0,0.0
200128,Iran,0,0.0,81800269.0,0.0
200129,Iran,0,0.0,81800269.0,0.0
200130,Iran,0,0.0,81800269.0,0.0
200131,Iran,0,0.0,81800269.0,0.0
200201,Iran,0,0.0,81800269.0,0.0
200202,Iran,0,0.0,81800269.0,0.0
200203,Iran,0,0.0,81800269.0,0.0
200204,Iran,0,0.0,81800269.0,0.0
200205,Iran,0,0.0,81800269.0,0.0
200206,Iran,0,0.0,81800269.0,0.0
200207,Iran,0,0.0,81800269.0,0.0
200208,Iran,0,0.0,81800269.0,0.0
200209,Iran,0,0.0,81800269.0,0.0
200210,Iran,0,0.0,81800269.0,0.0
200211,Iran,0,0.0,81800269.0,0.0
200212,Iran,0,0.0,81800269.0,0.0
200213,Iran,0,0.0,81800269.0,0.0
200214,Iran,0,0.0,81800269.0,0.0
200215,Iran,0,0.0,81800269.0,0.0
200216,Iran,0,0.0,81800269.0,0.0
200217,Iran,0,0.0,81800269.0,0.0
200218,Iran,0,0.0,81800269.0,0.0
200219,Iran,2,150.0,81800269.0,0.002444979734724344
200220,Iran,5,260.0,81800269.0,0.00611244933681086
200221,Iran,18,55.55555555555554,81800269.0,0.022004817612519097
200222,Iran,28,53.571428571428584,81800269.0,0.03422971628614082
200223,Iran,43,41.86046511627907,81800269.0,0.0525670642965734
200224,Iran,61,55.73770491803279,81800269.0,0.0745718819090925
200225,Iran,95,46.31578947368422,81800269.0,0.11613653739940635
200226,Iran,139,76.25899280575538,81800269.0,0.16992609156334193
200227,Iran,245,58.36734693877551,81800269.0,0.2995100175037322
200228,Iran,388,52.83505154639175,81800269.0,0.47432606853652276
200229,Iran,593,64.92411467116358,81800269.0,0.7249364913457681
200301,Iran,978,53.476482617586925,81800269.0,1.1955950902802044
200302,Iran,1501,55.62958027981347,81800269.0,1.8349572909106204
200303,Iran,2336,25.08561643835617,81800269.0,2.855736330158034
200304,Iran,2922,20.2258726899384,81800269.0,3.572115392432267
200305,Iran,3513,35.126672359806435,81800269.0,4.29460690404331
200306,Iran,4747,22.666947545818417,81800269.0,5.803159400368231
200307,Iran,5823,12.75974583547999,81800269.0,7.1185584976499285
200308,Iran,6566,9.061833688699366,81800269.0,8.026868469100021
200309,Iran,7161,12.30275101242843,81800269.0,8.754249940180514
200310,Iran,8042,11.912459587167376,81800269.0,9.831263513326588
200311,Iran,9000,11.944444444444443,81800269.0,11.002408806259549
200312,Iran,10075,12.794044665012407,81800269.0,12.316585413673884
200313,Iran,11364,12.011615628299893,81800269.0,13.892374852703725
200314,Iran,12729,9.4979967004478,81800269.0,15.561073521653089
200315,Iran,13938,7.55488592337494,81800269.0,17.039063771293954
200316,Iran,14991,7.8580481622306735,81800269.0,18.326345601626322
200317,Iran,16169,7.372131857257713,81800269.0,19.76643866537896
200318,Iran,17361,0.0,81800269.0,21.22364658727467
200122,Iraq,0,0.0,38433600.0,0.0
200123,Iraq,0,0.0,38433600.0,0.0
200124,Iraq,0,0.0,38433600.0,0.0
200125,Iraq,0,0.0,38433600.0,0.0
200126,Iraq,0,0.0,38433600.0,0.0
200127,Iraq,0,0.0,38433600.0,0.0
200128,Iraq,0,0.0,38433600.0,0.0
200129,Iraq,0,0.0,38433600.0,0.0
200130,Iraq,0,0.0,38433600.0,0.0
200131,Iraq,0,0.0,38433600.0,0.0
200201,Iraq,0,0.0,38433600.0,0.0
200202,Iraq,0,0.0,38433600.0,0.0
200203,Iraq,0,0.0,38433600.0,0.0
200204,Iraq,0,0.0,38433600.0,0.0
200205,Iraq,0,0.0,38433600.0,0.0
200206,Iraq,0,0.0,38433600.0,0.0
200207,Iraq,0,0.0,38433600.0,0.0
200208,Iraq,0,0.0,38433600.0,0.0
200209,Iraq,0,0.0,38433600.0,0.0
200210,Iraq,0,0.0,38433600.0,0.0
200211,Iraq,0,0.0,38433600.0,0.0
200212,Iraq,0,0.0,38433600.0,0.0
200213,Iraq,0,0.0,38433600.0,0.0
200214,Iraq,0,0.0,38433600.0,0.0
200215,Iraq,0,0.0,38433600.0,0.0
200216,Iraq,0,0.0,38433600.0,0.0
200217,Iraq,0,0.0,38433600.0,0.0
200218,Iraq,0,0.0,38433600.0,0.0
200219,Iraq,0,0.0,38433600.0,0.0
200220,Iraq,0,0.0,38433600.0,0.0
200221,Iraq,0,0.0,38433600.0,0.0
200222,Iraq,0,0.0,38433600.0,0.0
200223,Iraq,0,0.0,38433600.0,0.0
200224,Iraq,1,0.0,38433600.0,0.0026018900129053746
200225,Iraq,1,400.0,38433600.0,0.0026018900129053746
200226,Iraq,5,40.0,38433600.0,0.013009450064526872
200227,Iraq,7,0.0,38433600.0,0.01821323009033762
200228,Iraq,7,85.71428571428572,38433600.0,0.01821323009033762
200229,Iraq,13,46.15384615384616,38433600.0,0.033824570167769866
200301,Iraq,19,36.84210526315789,38433600.0,0.049435910245202115
200302,Iraq,26,23.07692307692308,38433600.0,0.06764914033553973
200303,Iraq,32,9.375,38433600.0,0.08326048041297199
200304,Iraq,35,0.0,38433600.0,0.0910661504516881
200305,Iraq,35,14.285714285714292,38433600.0,0.0910661504516881
200306,Iraq,40,35.0,38433600.0,0.10407560051621498
200307,Iraq,54,11.111111111111114,38433600.0,0.14050206069689022
200308,Iraq,60,0.0,38433600.0,0.15611340077432248
200309,Iraq,60,18.33333333333333,38433600.0,0.15611340077432248
200310,Iraq,71,0.0,38433600.0,0.1847341909162816
200311,Iraq,71,0.0,38433600.0,0.1847341909162816
200312,Iraq,71,42.253521126760575,38433600.0,0.1847341909162816
200313,Iraq,101,8.910891089108915,38433600.0,0.2627908913034428
200314,Iraq,110,5.454545454545453,38433600.0,0.2862079014195912
200315,Iraq,116,6.896551724137936,38433600.0,0.30181924149702344
200316,Iraq,124,24.19354838709677,38433600.0,0.32263436160026643
200317,Iraq,154,6.493506493506487,38433600.0,0.40069106198742765
200318,Iraq,164,0.0,38433600.0,0.42670996211648143
200122,Ireland,0,0.0,4853506.0,0.0
200123,Ireland,0,0.0,4853506.0,0.0
200124,Ireland,0,0.0,4853506.0,0.0
200125,Ireland,0,0.0,4853506.0,0.0
200126,Ireland,0,0.0,4853506.0,0.0
200127,Ireland,0,0.0,4853506.0,0.0
200128,Ireland,0,0.0,4853506.0,0.0
200129,Ireland,0,0.0,4853506.0,0.0
200130,Ireland,0,0.0,4853506.0,0.0
200131,Ireland,0,0.0,4853506.0,0.0
200201,Ireland,0,0.0,4853506.0,0.0
200202,Ireland,0,0.0,4853506.0,0.0
200203,Ireland,0,0.0,4853506.0,0.0
200204,Ireland,0,0.0,4853506.0,0.0
200205,Ireland,0,0.0,4853506.0,0.0
200206,Ireland,0,0.0,4853506.0,0.0
200207,Ireland,0,0.0,4853506.0,0.0
200208,Ireland,0,0.0,4853506.0,0.0
200209,Ireland,0,0.0,4853506.0,0.0
200210,Ireland,0,0.0,4853506.0,0.0
200211,Ireland,0,0.0,4853506.0,0.0
200212,Ireland,0,0.0,4853506.0,0.0
200213,Ireland,0,0.0,4853506.0,0.0
200214,Ireland,0,0.0,4853506.0,0.0
200215,Ireland,0,0.0,4853506.0,0.0
200216,Ireland,0,0.0,4853506.0,0.0
200217,Ireland,0,0.0,4853506.0,0.0
200218,Ireland,0,0.0,4853506.0,0.0
200219,Ireland,0,0.0,4853506.0,0.0
200220,Ireland,0,0.0,4853506.0,0.0
200221,Ireland,0,0.0,4853506.0,0.0
200222,Ireland,0,0.0,4853506.0,0.0
200223,Ireland,0,0.0,4853506.0,0.0
200224,Ireland,0,0.0,4853506.0,0.0
200225,Ireland,0,0.0,4853506.0,0.0
200226,Ireland,0,0.0,4853506.0,0.0
200227,Ireland,0,0.0,4853506.0,0.0
200228,Ireland,0,0.0,4853506.0,0.0
200229,Ireland,1,0.0,4853506.0,0.020603662589476556
200301,Ireland,1,0.0,4853506.0,0.020603662589476556
200302,Ireland,1,100.0,4853506.0,0.020603662589476556
200303,Ireland,2,200.0,4853506.0,0.04120732517895311
200304,Ireland,6,0.0,4853506.0,0.12362197553685933
200305,Ireland,6,200.0,4853506.0,0.12362197553685933
200306,Ireland,18,0.0,4853506.0,0.370865926610578
200307,Ireland,18,5.555555555555557,4853506.0,0.370865926610578
200308,Ireland,19,10.526315789473685,4853506.0,0.39146958920005454
200309,Ireland,21,61.9047619047619,4853506.0,0.4326769143790077
200310,Ireland,34,26.470588235294116,4853506.0,0.7005245280422029
200311,Ireland,43,0.0,4853506.0,0.8859574913474919
200312,Ireland,43,109.30232558139534,4853506.0,0.8859574913474919
200313,Ireland,90,43.33333333333334,4853506.0,1.85432963305289
200314,Ireland,129,0.0,4853506.0,2.6578724740424757
200315,Ireland,129,31.007751937984494,4853506.0,2.6578724740424757
200316,Ireland,169,31.95266272189349,4853506.0,3.482018977621538
200317,Ireland,223,30.941704035874437,4853506.0,4.594616757453272
200318,Ireland,292,0.0,4853506.0,6.016269476127154
200122,Israel,0,0.0,8883800.0,0.0
200123,Israel,0,0.0,8883800.0,0.0
200124,Israel,0,0.0,8883800.0,0.0
200125,Israel,0,0.0,8883800.0,0.0
200126,Israel,0,0.0,8883800.0,0.0
200127,Israel,0,0.0,8883800.0,0.0
200128,Israel,0,0.0,8883800.0,0.0
200129,Israel,0,0.0,8883800.0,0.0
200130,Israel,0,0.0,8883800.0,0.0
200131,Israel,0,0.0,8883800.0,0.0
200201,Israel,0,0.0,8883800.0,0.0
200202,Israel,0,0.0,8883800.0,0.0
200203,Israel,0,0.0,8883800.0,0.0
200204,Israel,0,0.0,8883800.0,0.0
200205,Israel,0,0.0,8883800.0,0.0
200206,Israel,0,0.0,8883800.0,0.0
200207,Israel,0,0.0,8883800.0,0.0
200208,Israel,0,0.0,8883800.0,0.0
200209,Israel,0,0.0,8883800.0,0.0
200210,Israel,0,0.0,8883800.0,0.0
200211,Israel,0,0.0,8883800.0,0.0
200212,Israel,0,0.0,8883800.0,0.0
200213,Israel,0,0.0,8883800.0,0.0
200214,Israel,0,0.0,8883800.0,0.0
200215,Israel,0,0.0,8883800.0,0.0
200216,Israel,0,0.0,8883800.0,0.0
200217,Israel,0,0.0,8883800.0,0.0
200218,Israel,0,0.0,8883800.0,0.0
200219,Israel,0,0.0,8883800.0,0.0
200220,Israel,0,0.0,8883800.0,0.0
200221,Israel,1,0.0,8883800.0,0.011256444314369977
200222,Israel,1,0.0,8883800.0,0.011256444314369977
200223,Israel,1,0.0,8883800.0,0.011256444314369977
200224,Israel,1,0.0,8883800.0,0.011256444314369977
200225,Israel,1,100.0,8883800.0,0.011256444314369977
200226,Israel,2,50.0,8883800.0,0.022512888628739954
200227,Israel,3,33.33333333333334,8883800.0,0.03376933294310993
200228,Israel,4,75.0,8883800.0,0.04502577725747991
200229,Israel,7,42.85714285714286,8883800.0,0.07879511020058984
200301,Israel,10,0.0,8883800.0,0.11256444314369977
200302,Israel,10,20.0,8883800.0,0.11256444314369977
200303,Israel,12,25.0,8883800.0,0.13507733177243972
200304,Israel,15,33.33333333333334,8883800.0,0.16884666471554965
200305,Israel,20,85.0,8883800.0,0.22512888628739955
200306,Israel,37,16.21621621621621,8883800.0,0.41648843963168913
200307,Israel,43,41.86046511627907,8883800.0,0.484027105517909
200308,Israel,61,0.0,8883800.0,0.6866431031765686
200309,Israel,61,36.065573770491795,8883800.0,0.6866431031765686
200310,Israel,83,31.325301204819283,8883800.0,0.9342848780927081
200311,Israel,109,20.18348623853211,8883800.0,1.2269524302663275
200312,Israel,131,22.900763358778633,8883800.0,1.474594205182467
200313,Israel,161,19.875776397515523,8883800.0,1.8122875346135663
200314,Israel,193,30.051813471502584,8883800.0,2.1724937526734056
200315,Israel,251,1.5936254980079667,8883800.0,2.825367522906864
200316,Israel,255,32.15686274509804,8883800.0,2.870393300164344
200317,Israel,337,28.486646884273,8883800.0,3.793421733942682
200318,Israel,433,0.0,8883800.0,4.8740403881222
200122,Italy,0,0.0,60431283.0,0.0
200123,Italy,0,0.0,60431283.0,0.0
200124,Italy,0,0.0,60431283.0,0.0
200125,Italy,0,0.0,60431283.0,0.0
200126,Italy,0,0.0,60431283.0,0.0
200127,Italy,0,0.0,60431283.0,0.0
200128,Italy,0,0.0,60431283.0,0.0
200129,Italy,0,0.0,60431283.0,0.0
200130,Italy,0,0.0,60431283.0,0.0
200131,Italy,2,0.0,60431283.0,0.0033095441644024007
200201,Italy,2,0.0,60431283.0,0.0033095441644024007
200202,Italy,2,0.0,60431283.0,0.0033095441644024007
200203,Italy,2,0.0,60431283.0,0.0033095441644024007
200204,Italy,2,0.0,60431283.0,0.0033095441644024007
200205,Italy,2,0.0,60431283.0,0.0033095441644024007
200206,Italy,2,50.0,60431283.0,0.0033095441644024007
200207,Italy,3,0.0,60431283.0,0.004964316246603601
200208,Italy,3,0.0,60431283.0,0.004964316246603601
200209,Italy,3,0.0,60431283.0,0.004964316246603601
200210,Italy,3,0.0,60431283.0,0.004964316246603601
200211,Italy,3,0.0,60431283.0,0.004964316246603601
200212,Italy,3,0.0,60431283.0,0.004964316246603601
200213,Italy,3,0.0,60431283.0,0.004964316246603601
200214,Italy,3,0.0,60431283.0,0.004964316246603601
200215,Italy,3,0.0,60431283.0,0.004964316246603601
200216,Italy,3,0.0,60431283.0,0.004964316246603601
200217,Italy,3,0.0,60431283.0,0.004964316246603601
200218,Italy,3,0.0,60431283.0,0.004964316246603601
200219,Italy,3,0.0,60431283.0,0.004964316246603601
200220,Italy,3,566.6666666666666,60431283.0,0.004964316246603601
200221,Italy,20,210.0,60431283.0,0.033095441644024004
200222,Italy,62,150.0,60431283.0,0.10259586909647442
200223,Italy,155,47.741935483870975,60431283.0,0.25648967274118606
200224,Italy,229,40.6113537117904,60431283.0,0.3789428068240749
200225,Italy,322,40.68322981366461,60431283.0,0.5328366104687865
200226,Italy,453,44.5916114790287,60431283.0,0.7496117532371438
200227,Italy,655,35.57251908396947,60431283.0,1.0838757138417863
200228,Italy,888,27.02702702702703,60431283.0,1.469437608994666
200229,Italy,1128,50.17730496453902,60431283.0,1.866582908722954
200301,Italy,1694,20.188902007083826,60431283.0,2.803183907248833
200302,Italy,2036,22.888015717092344,60431283.0,3.3691159593616438
200303,Italy,2502,23.46123101518785,60431283.0,4.140239749667403
200304,Italy,3089,24.894787957267724,60431283.0,5.111590961919508
200305,Italy,3858,20.165889061689995,60431283.0,6.3841106931322305
200306,Italy,4636,26.898188093183776,60431283.0,7.6715233730847645
200307,Italy,5883,25.361210266870643,60431283.0,9.735024159589662
200308,Italy,7375,24.36610169491526,60431283.0,12.203944106233852
200309,Italy,9172,10.651984300043608,60431283.0,15.17756953794941
200310,Italy,10149,22.79042270174402,60431283.0,16.794281862259982
200311,Italy,12462,0.0,60431283.0,20.621769688391357
200312,Italy,12462,41.710800834537,60431283.0,20.621769688391357
200313,Italy,17660,19.801812004530007,60431283.0,29.2232749716732
200314,Italy,21157,16.968379259819443,60431283.0,35.010012943130796
200315,Italy,24747,13.06420980320847,60431283.0,40.95064471823311
200316,Italy,27980,12.601858470335955,60431283.0,46.300522859989584
200317,Italy,31506,13.353012124674663,60431283.0,52.13524922183102
200318,Italy,35713,0.0,60431283.0,59.096875371651464
200122,Jamaica,0,0.0,2934855.0,0.0
200123,Jamaica,0,0.0,2934855.0,0.0
200124,Jamaica,0,0.0,2934855.0,0.0
200125,Jamaica,0,0.0,2934855.0,0.0
200126,Jamaica,0,0.0,2934855.0,0.0
200127,Jamaica,0,0.0,2934855.0,0.0
200128,Jamaica,0,0.0,2934855.0,0.0
200129,Jamaica,0,0.0,2934855.0,0.0
200130,Jamaica,0,0.0,2934855.0,0.0
200131,Jamaica,0,0.0,2934855.0,0.0
200201,Jamaica,0,0.0,2934855.0,0.0
200202,Jamaica,0,0.0,2934855.0,0.0
200203,Jamaica,0,0.0,2934855.0,0.0
200204,Jamaica,0,0.0,2934855.0,0.0
200205,Jamaica,0,0.0,2934855.0,0.0
200206,Jamaica,0,0.0,2934855.0,0.0
200207,Jamaica,0,0.0,2934855.0,0.0
200208,Jamaica,0,0.0,2934855.0,0.0
200209,Jamaica,0,0.0,2934855.0,0.0
200210,Jamaica,0,0.0,2934855.0,0.0
200211,Jamaica,0,0.0,2934855.0,0.0
200212,Jamaica,0,0.0,2934855.0,0.0
200213,Jamaica,0,0.0,2934855.0,0.0
200214,Jamaica,0,0.0,2934855.0,0.0
200215,Jamaica,0,0.0,2934855.0,0.0
200216,Jamaica,0,0.0,2934855.0,0.0
200217,Jamaica,0,0.0,2934855.0,0.0
200218,Jamaica,0,0.0,2934855.0,0.0
200219,Jamaica,0,0.0,2934855.0,0.0
200220,Jamaica,0,0.0,2934855.0,0.0
200221,Jamaica,0,0.0,2934855.0,0.0
200222,Jamaica,0,0.0,2934855.0,0.0
200223,Jamaica,0,0.0,2934855.0,0.0
200224,Jamaica,0,0.0,2934855.0,0.0
200225,Jamaica,0,0.0,2934855.0,0.0
200226,Jamaica,0,0.0,2934855.0,0.0
200227,Jamaica,0,0.0,2934855.0,0.0
200228,Jamaica,0,0.0,2934855.0,0.0
200229,Jamaica,0,0.0,2934855.0,0.0
200301,Jamaica,0,0.0,2934855.0,0.0
200302,Jamaica,0,0.0,2934855.0,0.0
200303,Jamaica,0,0.0,2934855.0,0.0
200304,Jamaica,0,0.0,2934855.0,0.0
200305,Jamaica,0,0.0,2934855.0,0.0
200306,Jamaica,0,0.0,2934855.0,0.0
200307,Jamaica,0,0.0,2934855.0,0.0
200308,Jamaica,0,0.0,2934855.0,0.0
200309,Jamaica,0,0.0,2934855.0,0.0
200310,Jamaica,0,0.0,2934855.0,0.0
200311,Jamaica,1,100.0,2934855.0,0.03407323360097858
200312,Jamaica,2,300.0,2934855.0,0.06814646720195716
200313,Jamaica,8,0.0,2934855.0,0.27258586880782865
200314,Jamaica,8,25.0,2934855.0,0.27258586880782865
200315,Jamaica,10,0.0,2934855.0,0.3407323360097858
200316,Jamaica,10,20.0,2934855.0,0.3407323360097858
200317,Jamaica,12,8.333333333333329,2934855.0,0.408878803211743
200318,Jamaica,13,0.0,2934855.0,0.4429520368127216
200122,Japan,2,-50.0,126529100.0,0.0015806640527752114
200123,Japan,1,100.0,126529100.0,0.0007903320263876057
200124,Japan,2,0.0,126529100.0,0.0015806640527752114
200125,Japan,2,100.0,126529100.0,0.0015806640527752114
200126,Japan,4,0.0,126529100.0,0.0031613281055504227
200127,Japan,4,75.0,126529100.0,0.0031613281055504227
200128,Japan,7,0.0,126529100.0,0.00553232418471324
200129,Japan,7,57.14285714285714,126529100.0,0.00553232418471324
200130,Japan,11,36.363636363636374,126529100.0,0.008693652290263663
200131,Japan,15,33.33333333333334,126529100.0,0.011854980395814086
200201,Japan,20,0.0,126529100.0,0.015806640527752113
200202,Japan,20,0.0,126529100.0,0.015806640527752113
200203,Japan,20,10.0,126529100.0,0.015806640527752113
200204,Japan,22,0.0,126529100.0,0.017387304580527327
200205,Japan,22,104.54545454545453,126529100.0,0.017387304580527327
200206,Japan,45,-44.44444444444444,126529100.0,0.03556494118744226
200207,Japan,25,0.0,126529100.0,0.019758300659690142
200208,Japan,25,4.0,126529100.0,0.019758300659690142
200209,Japan,26,0.0,126529100.0,0.020548632686077747
200210,Japan,26,0.0,126529100.0,0.020548632686077747
200211,Japan,26,7.692307692307693,126529100.0,0.020548632686077747
200212,Japan,28,0.0,126529100.0,0.02212929673885296
200213,Japan,28,3.5714285714285694,126529100.0,0.02212929673885296
200214,Japan,29,48.27586206896552,126529100.0,0.022919628765240566
200215,Japan,43,37.209302325581405,126529100.0,0.03398427713466704
200216,Japan,59,11.86440677966101,126529100.0,0.04662958955686874
200217,Japan,66,12.121212121212125,126529100.0,0.052161913741581974
200218,Japan,74,13.513513513513516,126529100.0,0.05848456995268282
200219,Japan,84,11.904761904761898,126529100.0,0.06638789021655887
200220,Japan,94,11.702127659574472,126529100.0,0.07429121048043494
200221,Japan,105,16.19047619047619,126529100.0,0.0829848627706986
200222,Japan,122,20.491803278688522,126529100.0,0.0964205072192879
200223,Japan,147,8.163265306122454,126529100.0,0.11617880787897804
200224,Japan,159,6.918238993710688,126529100.0,0.1256627921956293
200225,Japan,170,11.17647058823529,126529100.0,0.13435644448589296
200226,Japan,189,13.227513227513228,126529100.0,0.14937275298725747
200227,Japan,214,6.54205607476635,126529100.0,0.1691310536469476
200228,Japan,228,5.701754385964918,126529100.0,0.1801957020163741
200229,Japan,241,6.2240663900415,126529100.0,0.19047001835941296
200301,Japan,256,7.03125,126529100.0,0.20232499875522705
200302,Japan,274,6.9343065693430646,126529100.0,0.21655097523020397
200303,Japan,293,12.969283276450511,126529100.0,0.23156728373156846
200304,Japan,331,8.761329305135945,126529100.0,0.2615999007342975
200305,Japan,360,16.66666666666667,126529100.0,0.28451952949953807
200306,Japan,420,9.76190476190476,126529100.0,0.3319394510827944
200307,Japan,461,8.893709327548805,126529100.0,0.3643430641646862
200308,Japan,502,1.7928286852589679,126529100.0,0.3967466772465781
200309,Japan,511,13.698630136986296,126529100.0,0.4038596654840665
200310,Japan,581,9.982788296041306,126529100.0,0.45918290733119893
200311,Japan,639,0.0,126529100.0,0.5050221648616801
200312,Japan,639,9.702660406885755,126529100.0,0.5050221648616801
200313,Japan,701,10.271041369472186,126529100.0,0.5540227504977115
200314,Japan,773,8.538163001293654,126529100.0,0.6109266563976192
200315,Japan,839,-1.6686531585220479,126529100.0,0.6630885701392012
200316,Japan,825,6.424242424242422,126529100.0,0.6520239217697748
200317,Japan,878,1.2528473804100173,126529100.0,0.6939115191683178
200318,Japan,889,0.0,126529100.0,0.7026051714585815
200122,Jordan,0,0.0,9956011.0,0.0
200123,Jordan,0,0.0,9956011.0,0.0
200124,Jordan,0,0.0,9956011.0,0.0
200125,Jordan,0,0.0,9956011.0,0.0
200126,Jordan,0,0.0,9956011.0,0.0
200127,Jordan,0,0.0,9956011.0,0.0
200128,Jordan,0,0.0,9956011.0,0.0
200129,Jordan,0,0.0,9956011.0,0.0
200130,Jordan,0,0.0,9956011.0,0.0
200131,Jordan,0,0.0,9956011.0,0.0
200201,Jordan,0,0.0,9956011.0,0.0
200202,Jordan,0,0.0,9956011.0,0.0
200203,Jordan,0,0.0,9956011.0,0.0
200204,Jordan,0,0.0,9956011.0,0.0
200205,Jordan,0,0.0,9956011.0,0.0
200206,Jordan,0,0.0,9956011.0,0.0
200207,Jordan,0,0.0,9956011.0,0.0
200208,Jordan,0,0.0,9956011.0,0.0
200209,Jordan,0,0.0,9956011.0,0.0
200210,Jordan,0,0.0,9956011.0,0.0
200211,Jordan,0,0.0,9956011.0,0.0
200212,Jordan,0,0.0,9956011.0,0.0
200213,Jordan,0,0.0,9956011.0,0.0
200214,Jordan,0,0.0,9956011.0,0.0
200215,Jordan,0,0.0,9956011.0,0.0
200216,Jordan,0,0.0,9956011.0,0.0
200217,Jordan,0,0.0,9956011.0,0.0
200218,Jordan,0,0.0,9956011.0,0.0
200219,Jordan,0,0.0,9956011.0,0.0
200220,Jordan,0,0.0,9956011.0,0.0
200221,Jordan,0,0.0,9956011.0,0.0
200222,Jordan,0,0.0,9956011.0,0.0
200223,Jordan,0,0.0,9956011.0,0.0
200224,Jordan,0,0.0,9956011.0,0.0
200225,Jordan,0,0.0,9956011.0,0.0
200226,Jordan,0,0.0,9956011.0,0.0
200227,Jordan,0,0.0,9956011.0,0.0
200228,Jordan,0,0.0,9956011.0,0.0
200229,Jordan,0,0.0,9956011.0,0.0
200301,Jordan,0,0.0,9956011.0,0.0
200302,Jordan,0,0.0,9956011.0,0.0
200303,Jordan,1,0.0,9956011.0,0.010044183358174273
200304,Jordan,1,0.0,9956011.0,0.010044183358174273
200305,Jordan,1,0.0,9956011.0,0.010044183358174273
200306,Jordan,1,0.0,9956011.0,0.010044183358174273
200307,Jordan,1,0.0,9956011.0,0.010044183358174273
200308,Jordan,1,0.0,9956011.0,0.010044183358174273
200309,Jordan,1,0.0,9956011.0,0.010044183358174273
200310,Jordan,1,0.0,9956011.0,0.010044183358174273
200311,Jordan,1,0.0,9956011.0,0.010044183358174273
200312,Jordan,1,0.0,9956011.0,0.010044183358174273
200313,Jordan,1,0.0,9956011.0,0.010044183358174273
200314,Jordan,1,700.0,9956011.0,0.010044183358174273
200315,Jordan,8,112.5,9956011.0,0.08035346686539419
200316,Jordan,17,100.0,9956011.0,0.17075111708896265
200317,Jordan,34,52.94117647058823,9956011.0,0.3415022341779253
200318,Jordan,52,0.0,9956011.0,0.5222975346250622
200122,Kazakhstan,0,0.0,18276499.0,0.0
200123,Kazakhstan,0,0.0,18276499.0,0.0
200124,Kazakhstan,0,0.0,18276499.0,0.0
200125,Kazakhstan,0,0.0,18276499.0,0.0
200126,Kazakhstan,0,0.0,18276499.0,0.0
200127,Kazakhstan,0,0.0,18276499.0,0.0
200128,Kazakhstan,0,0.0,18276499.0,0.0
200129,Kazakhstan,0,0.0,18276499.0,0.0
200130,Kazakhstan,0,0.0,18276499.0,0.0
200131,Kazakhstan,0,0.0,18276499.0,0.0
200201,Kazakhstan,0,0.0,18276499.0,0.0
200202,Kazakhstan,0,0.0,18276499.0,0.0
200203,Kazakhstan,0,0.0,18276499.0,0.0
200204,Kazakhstan,0,0.0,18276499.0,0.0
200205,Kazakhstan,0,0.0,18276499.0,0.0
200206,Kazakhstan,0,0.0,18276499.0,0.0
